Tool,File,Peak memory used,Runtime,Grouping Method,Singletons,Dataset,Completed?,Input reads (total),Input reads (mapped),Ouput reads (total),Output reads (mapped),Iteration
UMI-tools_2,SRR2057586.bam,0.1789703369140625,52.583377838134766,,Singletons,iclip,Completed,19071541,14207706,157404,157404,2
UMI-tools_2,SRR2057579.bam,0.3560943603515625,87.65120482444763,,Singletons,iclip,Completed,29692490,19358021,807830,807830,2
UMI-tools_2,SRR2057569.bam,1.10662841796875,324.7188501358032,,Singletons,iclip,Completed,50779697,38750707,8275763,8275763,2
UMI-tools_2,SRR2057582.bam,1.0047149658203125,177.50128507614136,,Singletons,iclip,Completed,39471313,28875433,3479553,3479553,2
UMI-tools_2,SRR2057596.bam,0.1686859130859375,17.477829933166504,,Singletons,iclip,Completed,13421059,4272050,118711,118711,2
UMI-tools_2,SRR2057597.bam,0.1319427490234375,1.9529321193695068,,Singletons,iclip,Completed,4672700,250648,23537,23537,2
UMI-tools_2,SRR2057583.bam,1.15576171875,326.8279368877411,,Singletons,iclip,Completed,47622399,32736687,9510357,9510357,2
UMI-tools_2,SRR2057568.bam,0.26409912109375,73.58698391914368,,Singletons,iclip,Completed,24425746,18186531,452318,452318,2
UMI-tools_2,SRR2057595.bam,0.134674072265625,10.802212715148926,,Singletons,iclip,Completed,14786493,2827748,26705,26705,2
UMI-tools_2,SRR2057581.bam,0.3380279541015625,188.20254015922546,,Singletons,iclip,Completed,65530071,47111880,719329,719329,2
UMI-tools_2,SRR2057580.bam,0.9404754638671875,202.35535597801208,,Singletons,iclip,Completed,55869362,39806552,2990346,2990346,2
UMI-tools_2,SRR2057594.bam,0.4498291015625,72.09692096710205,,Singletons,iclip,Completed,22747123,13806190,1064262,1064262,2
UMICollapse_2,SRR2057572.bam,27.660919189453125,118.4877278804779,,Singletons,iclip,Completed,51266941,38909086,9259813,9259813,2
UMICollapse_2,SRR2057566.bam,5.8073272705078125,52.151867151260376,,Singletons,iclip,Completed,58026048,32112503,704326,704326,2
UMICollapse_2,SRR2057598.bam,1.92529296875,13.05368185043335,,Singletons,iclip,Completed,16928257,7628082,29821,29821,2
UMICollapse_2,SRR2057567.bam,1.9889678955078125,22.583057165145874,,Singletons,iclip,Completed,29073508,16150468,48403,48403,2
UMICollapse_2,SRR2057573.bam,10.89825439453125,54.924227237701416,,Singletons,iclip,Completed,36547643,29099813,3029168,3029168,2
UMICollapse_2,SRR2057565.bam,7.762908935546875,60.33575129508972,,Singletons,iclip,Completed,54224960,37282481,1736316,1736316,2
UMICollapse_2,SRR2057571.bam,9.083831787109375,57.41685509681702,,Singletons,iclip,Completed,53324083,38959442,1730167,1730167,2
UMICollapse_2,SRR2057570.bam,2.688934326171875,33.36957287788391,,Singletons,iclip,Completed,40405667,28847003,248349,248349,2
UMICollapse_2,SRR2057564.bam,15.63238525390625,59.042086124420166,,Singletons,iclip,Completed,34489769,22727389,3960913,3960913,2
UMICollapse_2,SRR2057574.bam,26.038131713867188,105.54002594947815,,Singletons,iclip,Completed,34025199,25909660,10320093,10320093,2
UMICollapse_2,SRR2057575.bam,29.863449096679688,112.53475022315979,,Singletons,iclip,Completed,44442666,35308346,9919599,9919599,2
UMICollapse_2,SRR2057577.bam,21.182769775390625,82.62087678909302,,Singletons,iclip,Completed,43973441,28871002,6248150,6248150,2
UMICollapse_2,SRR2057588.bam,5.323333740234375,36.828412771224976,,Singletons,iclip,Completed,43441898,32658152,438292,438292,2
UMICollapse_2,SRR2057589.bam,32.88023376464844,114.22101211547852,,Singletons,iclip,Completed,42863448,32826007,14622457,14622457,2
UMICollapse_2,SRR2057576.bam,6.0379791259765625,41.04641580581665,,Singletons,iclip,Completed,40150715,25982822,848650,848650,2
UMICollapse_2,SRR2057590.bam,2.164093017578125,25.882771968841553,,Singletons,iclip,Completed,29013856,21033934,175543,175543,2
UMICollapse_2,SRR2057584.bam,20.090408325195312,75.15716409683228,,Singletons,iclip,Completed,42826826,31966575,5430607,5430607,2
UMICollapse_2,SRR2057585.bam,24.322998046875,103.73784804344177,,Singletons,iclip,Completed,40639954,29655146,9010288,9010288,2
UMICollapse_2,SRR2057591.bam,17.46295166015625,65.67667889595032,,Singletons,iclip,Completed,32199796,24087600,5130981,5130981,2
UMICollapse_2,SRR2057578.bam,7.6473846435546875,45.970844745635986,,Singletons,iclip,Completed,40335876,27320610,1530110,1530110,2
UMICollapse_2,SRR2057587.bam,5.5099639892578125,42.310885190963745,,Singletons,iclip,Completed,50200307,35217677,485115,485115,2
UMICollapse_2,SRR2057593.bam,8.34588623046875,32.74998998641968,,Singletons,iclip,Completed,26262514,15752539,1449316,1449316,2
UMICollapse_2,SRR2057592.bam,11.92816162109375,43.30349802970886,,Singletons,iclip,Completed,29407116,18608161,2436519,2436519,2
UMICollapse_2,SRR2057586.bam,3.307952880859375,17.038586139678955,,Singletons,iclip,Completed,19071541,14207706,157404,157404,2
UMICollapse_2,SRR2057579.bam,5.224945068359375,28.55582904815674,,Singletons,iclip,Completed,29692490,19358021,807830,807830,2
UMICollapse_2,SRR2057569.bam,25.3330078125,103.53761410713196,,Singletons,iclip,Completed,50779697,38750707,8275763,8275763,2
UMICollapse_2,SRR2057582.bam,13.3980712890625,58.202495098114014,,Singletons,iclip,Completed,39471313,28875433,3479553,3479553,2
UMICollapse_2,SRR2057596.bam,2.026885986328125,9.516037702560425,,Singletons,iclip,Completed,13421059,4272050,118711,118711,2
UMICollapse_2,SRR2057597.bam,1.0583953857421875,2.8305957317352295,,Singletons,iclip,Completed,4672700,250648,23537,23537,2
UMICollapse_2,SRR2057583.bam,25.329483032226562,107.00677394866943,,Singletons,iclip,Completed,47622399,32736687,9510357,9510357,2
UMICollapse_2,SRR2057568.bam,4.3127593994140625,23.013104915618896,,Singletons,iclip,Completed,24425746,18186531,452318,452318,2
UMICollapse_2,SRR2057595.bam,1.930877685546875,8.605731964111328,,Singletons,iclip,Completed,14786493,2827748,26705,26705,2
UMICollapse_2,SRR2057581.bam,6.0665283203125,60.71350407600403,,Singletons,iclip,Completed,65530071,47111880,719329,719329,2
UMICollapse_2,SRR2057580.bam,11.712997436523438,67.23431921005249,,Singletons,iclip,Completed,55869362,39806552,2990346,2990346,2
UMICollapse_2,SRR2057594.bam,5.714691162109375,26.897278308868408,,Singletons,iclip,Completed,22747123,13806190,1064262,1064262,2
RUMINA_8_threads.directional_2_--singletons,SRR2057572.bam,2.057861328125,33.81383299827576,directional,Singletons,iclip,Completed,51266941,38909086,9259813,9259813,2
RUMINA_8_threads.directional_2_--singletons,SRR2057566.bam,0.563720703125,13.69517207145691,directional,Singletons,iclip,Completed,58026048,32112503,704326,704326,2
RUMINA_8_threads.directional_2_--singletons,SRR2057598.bam,0.0609130859375,2.7559499740600586,directional,Singletons,iclip,Completed,16928257,7628082,29821,29821,2
RUMINA_8_threads.directional_2_--singletons,SRR2057567.bam,0.1439208984375,5.741252899169922,directional,Singletons,iclip,Completed,29073508,16150468,48403,48403,2
RUMINA_8_threads.directional_2_--singletons,SRR2057573.bam,0.6680755615234375,16.431772232055664,directional,Singletons,iclip,Completed,36547643,29099813,3029168,3029168,2
RUMINA_8_threads.directional_2_--singletons,SRR2057565.bam,0.836456298828125,17.884582996368408,directional,Singletons,iclip,Completed,54224960,37282481,1736316,1736316,2
RUMINA_8_threads.directional_2_--singletons,SRR2057571.bam,0.60601806640625,18.124615907669067,directional,Singletons,iclip,Completed,53324083,38959442,1730167,1730167,2
RUMINA_8_threads.directional_2_--singletons,SRR2057570.bam,0.1622314453125,10.544422149658203,directional,Singletons,iclip,Completed,40405667,28847003,248349,248349,2
RUMINA_8_threads.directional_2_--singletons,SRR2057564.bam,1.3311767578125,17.688047885894775,directional,Singletons,iclip,Completed,34489769,22727389,3960913,3960913,2
RUMINA_8_threads.directional_2_--singletons,SRR2057574.bam,1.5371246337890625,27.98716688156128,directional,Singletons,iclip,Completed,34025199,25909660,10320093,10320093,2
RUMINA_8_threads.directional_2_--singletons,SRR2057575.bam,1.497039794921875,31.018779039382935,directional,Singletons,iclip,Completed,44442666,35308346,9919599,9919599,2
RUMINA_8_threads.directional_2_--singletons,SRR2057577.bam,1.3815765380859375,23.254199981689453,directional,Singletons,iclip,Completed,43973441,28871002,6248150,6248150,2
RUMINA_8_threads.directional_2_--singletons,SRR2057588.bam,0.154510498046875,11.996542930603027,directional,Singletons,iclip,Completed,43441898,32658152,438292,438292,2
RUMINA_8_threads.directional_2_--singletons,SRR2057589.bam,2.3828277587890625,36.70702791213989,directional,Singletons,iclip,Completed,42863448,32826007,14622457,14622457,2
RUMINA_8_threads.directional_2_--singletons,SRR2057576.bam,0.520599365234375,11.686378955841064,directional,Singletons,iclip,Completed,40150715,25982822,848650,848650,2
RUMINA_8_threads.directional_2_--singletons,SRR2057590.bam,0.1664581298828125,7.667520999908447,directional,Singletons,iclip,Completed,29013856,21033934,175543,175543,2
RUMINA_8_threads.directional_2_--singletons,SRR2057584.bam,1.10357666015625,23.3200900554657,directional,Singletons,iclip,Completed,42826826,31966575,5430607,5430607,2
RUMINA_8_threads.directional_2_--singletons,SRR2057585.bam,1.8563995361328125,30.814650058746338,directional,Singletons,iclip,Completed,40639954,29655146,9010288,9010288,2
RUMINA_8_threads.directional_2_--singletons,SRR2057591.bam,0.878814697265625,18.206897735595703,directional,Singletons,iclip,Completed,32199796,24087600,5130981,5130981,2
RUMINA_8_threads.directional_2_--singletons,SRR2057578.bam,0.5142822265625,13.19703984260559,directional,Singletons,iclip,Completed,40335876,27320610,1530110,1530110,2
RUMINA_8_threads.directional_2_--singletons,SRR2057587.bam,0.20806884765625,13.090697050094604,directional,Singletons,iclip,Completed,50200307,35217677,485115,485115,2
RUMINA_8_threads.directional_2_--singletons,SRR2057593.bam,0.3744964599609375,8.679139852523804,directional,Singletons,iclip,Completed,26262514,15752539,1449316,1449316,2
RUMINA_8_threads.directional_2_--singletons,SRR2057592.bam,0.5564117431640625,12.644663095474243,directional,Singletons,iclip,Completed,29407116,18608161,2436519,2436519,2
RUMINA_8_threads.directional_2_--singletons,SRR2057586.bam,0.1053314208984375,5.2758629322052,directional,Singletons,iclip,Completed,19071541,14207706,157404,157404,2
RUMINA_8_threads.directional_2_--singletons,SRR2057579.bam,0.318572998046875,8.749068975448608,directional,Singletons,iclip,Completed,29692490,19358021,807830,807830,2
RUMINA_8_threads.directional_2_--singletons,SRR2057569.bam,1.6237335205078125,30.353446006774902,directional,Singletons,iclip,Completed,50779697,38750707,8275763,8275763,2
RUMINA_8_threads.directional_2_--singletons,SRR2057582.bam,0.8168182373046875,17.438036918640137,directional,Singletons,iclip,Completed,39471313,28875433,3479553,3479553,2
RUMINA_8_threads.directional_2_--singletons,SRR2057596.bam,0.0687713623046875,1.7269823551177979,directional,Singletons,iclip,Completed,13421059,4272050,118711,118711,2
RUMINA_8_threads.directional_2_--singletons,SRR2057597.bam,0.035003662109375,0.2303311824798584,directional,Singletons,iclip,Completed,4672700,250648,23537,23537,2
RUMINA_8_threads.directional_2_--singletons,SRR2057583.bam,1.79754638671875,29.343189001083374,directional,Singletons,iclip,Completed,47622399,32736687,9510357,9510357,2
RUMINA_8_threads.directional_2_--singletons,SRR2057568.bam,0.1774749755859375,7.3440141677856445,directional,Singletons,iclip,Completed,24425746,18186531,452318,452318,2
RUMINA_8_threads.directional_2_--singletons,SRR2057595.bam,0.0418243408203125,1.1423687934875488,directional,Singletons,iclip,Completed,14786493,2827748,26705,26705,2
RUMINA_8_threads.directional_2_--singletons,SRR2057581.bam,0.5249176025390625,19.00505495071411,directional,Singletons,iclip,Completed,65530071,47111880,719329,719329,2
RUMINA_8_threads.directional_2_--singletons,SRR2057580.bam,0.9859771728515625,21.631798028945923,directional,Singletons,iclip,Completed,55869362,39806552,2990346,2990346,2
RUMINA_8_threads.directional_2_--singletons,SRR2057594.bam,0.3079376220703125,7.014533042907715,directional,Singletons,iclip,Completed,22747123,13806190,1064262,1064262,2
RUMINA_8_threads.directional_2_None,SRR2057572.bam,1.99176025390625,27.501614093780518,directional,Strict,iclip,Completed,51266941,38909086,2938118,2938118,2
RUMINA_8_threads.directional_2_None,SRR2057566.bam,0.553985595703125,13.520148038864136,directional,Strict,iclip,Completed,58026048,32112503,570726,570726,2
RUMINA_8_threads.directional_2_None,SRR2057598.bam,0.0600738525390625,2.738184928894043,directional,Strict,iclip,Completed,16928257,7628082,17172,17172,2
RUMINA_8_threads.directional_2_None,SRR2057567.bam,0.1429595947265625,5.7283570766448975,directional,Strict,iclip,Completed,29073508,16150468,27767,27767,2
RUMINA_8_threads.directional_2_None,SRR2057573.bam,0.6556243896484375,15.634360074996948,directional,Strict,iclip,Completed,36547643,29099813,2211984,2211984,2
RUMINA_8_threads.directional_2_None,SRR2057565.bam,0.8399200439453125,17.589493989944458,directional,Strict,iclip,Completed,54224960,37282481,1426343,1426343,2
RUMINA_8_threads.directional_2_None,SRR2057571.bam,0.5870513916015625,17.690027952194214,directional,Strict,iclip,Completed,53324083,38959442,1482386,1482386,2
RUMINA_8_threads.directional_2_None,SRR2057570.bam,0.160308837890625,10.505778074264526,directional,Strict,iclip,Completed,40405667,28847003,179023,179023,2
RUMINA_8_threads.directional_2_None,SRR2057564.bam,1.307281494140625,15.188562870025635,directional,Strict,iclip,Completed,34489769,22727389,1724067,1724067,2
RUMINA_8_threads.directional_2_None,SRR2057574.bam,1.4425506591796875,19.169466257095337,directional,Strict,iclip,Completed,34025199,25909660,2521884,2521884,2
RUMINA_8_threads.directional_2_None,SRR2057575.bam,1.4703521728515625,25.020576000213623,directional,Strict,iclip,Completed,44442666,35308346,4111397,4111397,2
RUMINA_8_threads.directional_2_None,SRR2057577.bam,1.33447265625,19.193506002426147,directional,Strict,iclip,Completed,43973441,28871002,2155984,2155984,2
RUMINA_8_threads.directional_2_None,SRR2057588.bam,0.1510772705078125,11.948787927627563,directional,Strict,iclip,Completed,43441898,32658152,349898,349898,2
RUMINA_8_threads.directional_2_None,SRR2057589.bam,2.246734619140625,27.370336771011353,directional,Strict,iclip,Completed,42863448,32826007,1432056,1432056,2
RUMINA_8_threads.directional_2_None,SRR2057576.bam,0.5268096923828125,11.511258125305176,directional,Strict,iclip,Completed,40150715,25982822,686964,686964,2
RUMINA_8_threads.directional_2_None,SRR2057590.bam,0.1591033935546875,7.552440881729126,directional,Strict,iclip,Completed,29013856,21033934,124828,124828,2
RUMINA_8_threads.directional_2_None,SRR2057584.bam,1.084228515625,20.703120946884155,directional,Strict,iclip,Completed,42826826,31966575,3431275,3431275,2
RUMINA_8_threads.directional_2_None,SRR2057585.bam,1.7808990478515625,21.762409925460815,directional,Strict,iclip,Completed,40639954,29655146,2611446,2611446,2
RUMINA_8_threads.directional_2_None,SRR2057591.bam,0.8499755859375,15.776434898376465,directional,Strict,iclip,Completed,32199796,24087600,2957155,2957155,2
RUMINA_8_threads.directional_2_None,SRR2057578.bam,0.518890380859375,12.75229811668396,directional,Strict,iclip,Completed,40335876,27320610,1168344,1168344,2
RUMINA_8_threads.directional_2_None,SRR2057587.bam,0.194915771484375,12.995291233062744,directional,Strict,iclip,Completed,50200307,35217677,371748,371748,2
RUMINA_8_threads.directional_2_None,SRR2057593.bam,0.35870361328125,8.15313196182251,directional,Strict,iclip,Completed,26262514,15752539,1137209,1137209,2
RUMINA_8_threads.directional_2_None,SRR2057592.bam,0.535308837890625,11.112832069396973,directional,Strict,iclip,Completed,29407116,18608161,1584439,1584439,2
RUMINA_8_threads.directional_2_None,SRR2057586.bam,0.1008758544921875,5.226941108703613,directional,Strict,iclip,Completed,19071541,14207706,126775,126775,2
RUMINA_8_threads.directional_2_None,SRR2057579.bam,0.322174072265625,8.56303596496582,directional,Strict,iclip,Completed,29692490,19358021,708471,708471,2
RUMINA_8_threads.directional_2_None,SRR2057569.bam,1.557159423828125,24.895052671432495,directional,Strict,iclip,Completed,50779697,38750707,3413898,3413898,2
RUMINA_8_threads.directional_2_None,SRR2057582.bam,0.79754638671875,16.21191120147705,directional,Strict,iclip,Completed,39471313,28875433,2577509,2577509,2
RUMINA_8_threads.directional_2_None,SRR2057596.bam,0.062042236328125,1.7123570442199707,directional,Strict,iclip,Completed,13421059,4272050,70932,70932,2
RUMINA_8_threads.directional_2_None,SRR2057597.bam,0.03265380859375,0.23023295402526855,directional,Strict,iclip,Completed,4672700,250648,15630,15630,2
RUMINA_8_threads.directional_2_None,SRR2057583.bam,1.7403717041015625,24.805188179016113,directional,Strict,iclip,Completed,47622399,32736687,3045655,3045655,2
RUMINA_8_threads.directional_2_None,SRR2057568.bam,0.1778106689453125,7.231143951416016,directional,Strict,iclip,Completed,24425746,18186531,378773,378773,2
RUMINA_8_threads.directional_2_None,SRR2057595.bam,0.038726806640625,1.1439170837402344,directional,Strict,iclip,Completed,14786493,2827748,20686,20686,2
RUMINA_8_threads.directional_2_None,SRR2057581.bam,0.5375518798828125,18.808241844177246,directional,Strict,iclip,Completed,65530071,47111880,535535,535535,2
RUMINA_8_threads.directional_2_None,SRR2057580.bam,0.987457275390625,20.7893009185791,directional,Strict,iclip,Completed,55869362,39806552,2286559,2286559,2
RUMINA_8_threads.directional_2_None,SRR2057594.bam,0.3017578125,6.753102779388428,directional,Strict,iclip,Completed,22747123,13806190,835390,835390,2
RUMINA_8_threads.acyclic_2_None,SRR2057572.bam,1.9965057373046875,25.76823592185974,acyclic,Strict,iclip,Completed,51266941,38909086,3004021,3004021,2
RUMINA_8_threads.acyclic_2_None,SRR2057566.bam,0.5565185546875,13.42208194732666,acyclic,Strict,iclip,Completed,58026048,32112503,596262,596262,2
RUMINA_8_threads.acyclic_2_None,SRR2057598.bam,0.0595703125,2.7385241985321045,acyclic,Strict,iclip,Completed,16928257,7628082,17261,17261,2
RUMINA_8_threads.acyclic_2_None,SRR2057567.bam,0.141693115234375,5.745443820953369,acyclic,Strict,iclip,Completed,29073508,16150468,28724,28724,2
RUMINA_8_threads.acyclic_2_None,SRR2057573.bam,0.6551971435546875,15.844690799713135,acyclic,Strict,iclip,Completed,36547643,29099813,2245570,2245570,2
RUMINA_8_threads.acyclic_2_None,SRR2057565.bam,0.8303985595703125,17.328450679779053,acyclic,Strict,iclip,Completed,54224960,37282481,1455796,1455796,2
RUMINA_8_threads.acyclic_2_None,SRR2057571.bam,0.588043212890625,17.4077570438385,acyclic,Strict,iclip,Completed,53324083,38959442,1501044,1501044,2
RUMINA_8_threads.acyclic_2_None,SRR2057570.bam,0.1650390625,10.448992252349854,acyclic,Strict,iclip,Completed,40405667,28847003,181192,181192,2
RUMINA_8_threads.acyclic_2_None,SRR2057564.bam,1.32061767578125,14.268613815307617,acyclic,Strict,iclip,Completed,34489769,22727389,1795051,1795051,2
RUMINA_8_threads.acyclic_2_None,SRR2057574.bam,1.48162841796875,18.804676294326782,acyclic,Strict,iclip,Completed,34025199,25909660,2592626,2592626,2
RUMINA_8_threads.acyclic_2_None,SRR2057575.bam,1.443634033203125,24.14326786994934,acyclic,Strict,iclip,Completed,44442666,35308346,4160097,4160097,2
RUMINA_8_threads.acyclic_2_None,SRR2057577.bam,1.3014068603515625,17.82801389694214,acyclic,Strict,iclip,Completed,43973441,28871002,2312634,2312634,2
RUMINA_8_threads.acyclic_2_None,SRR2057588.bam,0.155517578125,11.828691959381104,acyclic,Strict,iclip,Completed,43441898,32658152,351524,351524,2
RUMINA_8_threads.acyclic_2_None,SRR2057589.bam,2.2852783203125,24.596446990966797,acyclic,Strict,iclip,Completed,42863448,32826007,1568873,1568873,2
RUMINA_8_threads.acyclic_2_None,SRR2057576.bam,0.5128173828125,11.028388023376465,acyclic,Strict,iclip,Completed,40150715,25982822,708135,708135,2
RUMINA_8_threads.acyclic_2_None,SRR2057590.bam,0.15997314453125,7.456071853637695,acyclic,Strict,iclip,Completed,29013856,21033934,126540,126540,2
RUMINA_8_threads.acyclic_2_None,SRR2057584.bam,1.06414794921875,19.783000946044922,acyclic,Strict,iclip,Completed,42826826,31966575,3459664,3459664,2
RUMINA_8_threads.acyclic_2_None,SRR2057585.bam,1.7321319580078125,20.83510398864746,acyclic,Strict,iclip,Completed,40639954,29655146,2667748,2667748,2
RUMINA_8_threads.acyclic_2_None,SRR2057591.bam,0.830841064453125,15.200484037399292,acyclic,Strict,iclip,Completed,32199796,24087600,2982241,2982241,2
RUMINA_8_threads.acyclic_2_None,SRR2057578.bam,0.5137176513671875,12.652184247970581,acyclic,Strict,iclip,Completed,40335876,27320610,1202476,1202476,2
RUMINA_8_threads.acyclic_2_None,SRR2057587.bam,0.2090911865234375,13.085447788238525,acyclic,Strict,iclip,Completed,50200307,35217677,375224,375224,2
RUMINA_8_threads.acyclic_2_None,SRR2057593.bam,0.365966796875,8.171757698059082,acyclic,Strict,iclip,Completed,26262514,15752539,1160903,1160903,2
RUMINA_8_threads.acyclic_2_None,SRR2057592.bam,0.5581512451171875,11.129745721817017,acyclic,Strict,iclip,Completed,29407116,18608161,1617525,1617525,2
RUMINA_8_threads.acyclic_2_None,SRR2057586.bam,0.1016082763671875,5.2673468589782715,acyclic,Strict,iclip,Completed,19071541,14207706,127893,127893,2
RUMINA_8_threads.acyclic_2_None,SRR2057579.bam,0.337371826171875,8.482263803482056,acyclic,Strict,iclip,Completed,29692490,19358021,717452,717452,2
RUMINA_8_threads.acyclic_2_None,SRR2057569.bam,1.563232421875,25.720361948013306,acyclic,Strict,iclip,Completed,50779697,38750707,3468232,3468232,2
RUMINA_8_threads.acyclic_2_None,SRR2057582.bam,0.7755126953125,15.989420890808105,acyclic,Strict,iclip,Completed,39471313,28875433,2600897,2600897,2
RUMINA_8_threads.acyclic_2_None,SRR2057596.bam,0.0604095458984375,1.719731092453003,acyclic,Strict,iclip,Completed,13421059,4272050,71362,71362,2
RUMINA_8_threads.acyclic_2_None,SRR2057597.bam,0.032501220703125,0.2251572608947754,acyclic,Strict,iclip,Completed,4672700,250648,15691,15691,2
RUMINA_8_threads.acyclic_2_None,SRR2057583.bam,1.7498931884765625,21.828145027160645,acyclic,Strict,iclip,Completed,47622399,32736687,3093263,3093263,2
RUMINA_8_threads.acyclic_2_None,SRR2057568.bam,0.1779327392578125,7.139182090759277,acyclic,Strict,iclip,Completed,24425746,18186531,383035,383035,2
RUMINA_8_threads.acyclic_2_None,SRR2057595.bam,0.037841796875,1.1515469551086426,acyclic,Strict,iclip,Completed,14786493,2827748,20753,20753,2
RUMINA_8_threads.acyclic_2_None,SRR2057581.bam,0.5301513671875,18.72491693496704,acyclic,Strict,iclip,Completed,65530071,47111880,551150,551150,2
RUMINA_8_threads.acyclic_2_None,SRR2057580.bam,0.9962615966796875,20.33239984512329,acyclic,Strict,iclip,Completed,55869362,39806552,2358770,2358770,2
RUMINA_8_threads.acyclic_2_None,SRR2057594.bam,0.301025390625,6.641754150390625,acyclic,Strict,iclip,Completed,22747123,13806190,851417,851417,2
UMI-tools_0,SRR1543969_sorted.bam,0.16998291015625,10.797624826431274,,Singletons,tcr,Completed,1361764,1349707,68732,68732,0
UMI-tools_0,SRR1543964_sorted.bam,0.17034912109375,9.095335960388184,,Singletons,tcr,Completed,1119301,1106767,64327,64327,0
UMI-tools_0,SRR1543970_sorted.bam,0.158660888671875,8.84934401512146,,Singletons,tcr,Completed,1235274,1222277,48223,48223,0
UMI-tools_0,SRR1543966_sorted.bam,0.1602783203125,9.208831071853638,,Singletons,tcr,Completed,1242753,1229055,49093,49093,0
UMI-tools_0,SRR1543971_sorted.bam,0.154266357421875,5.99270224571228,,Singletons,tcr,Completed,761512,748639,42975,42975,0
UMI-tools_0,SRR1543968_sorted.bam,0.158203125,8.180899143218994,,Singletons,tcr,Completed,1145263,1135396,49489,49489,0
UMI-tools_0,SRR1543965_sorted.bam,0.16326904296875,8.051578998565674,,Singletons,tcr,Completed,986833,953523,58461,58461,0
UMI-tools_0,SRR1543967_sorted.bam,0.16802978515625,10.12322998046875,,Singletons,tcr,Completed,1424049,1410388,61153,61153,0
UMICollapse_0,SRR1543969_sorted.bam,1.308563232421875,4.225089073181152,,Singletons,tcr,Completed,1361764,1349707,68732,68732,0
UMICollapse_0,SRR1543964_sorted.bam,1.1515045166015625,3.539116144180298,,Singletons,tcr,Completed,1119301,1106767,64327,64327,0
UMICollapse_0,SRR1543970_sorted.bam,1.2317657470703125,3.4311442375183105,,Singletons,tcr,Completed,1235274,1222277,48223,48223,0
UMICollapse_0,SRR1543966_sorted.bam,1.2881927490234375,3.4560770988464355,,Singletons,tcr,Completed,1242753,1229055,49093,49093,0
UMICollapse_0,SRR1543971_sorted.bam,1.0438232421875,2.406618118286133,,Singletons,tcr,Completed,761512,748639,42975,42975,0
UMICollapse_0,SRR1543968_sorted.bam,1.2472076416015625,3.3267769813537598,,Singletons,tcr,Completed,1145263,1135396,49489,49489,0
UMICollapse_0,SRR1543965_sorted.bam,1.1960906982421875,3.1029529571533203,,Singletons,tcr,Completed,986833,953523,58461,58461,0
UMICollapse_0,SRR1543967_sorted.bam,1.263946533203125,3.8898489475250244,,Singletons,tcr,Completed,1424049,1410388,61153,61153,0
RUMINA_8_threads.directional_0_--singletons,SRR1543969_sorted.bam,0.371307373046875,1.0329232215881348,directional,Singletons,tcr,Completed,1361764,1349707,68732,68732,0
RUMINA_8_threads.directional_0_--singletons,SRR1543964_sorted.bam,0.341766357421875,0.9232079982757568,directional,Singletons,tcr,Completed,1119301,1106767,64327,64327,0
RUMINA_8_threads.directional_0_--singletons,SRR1543970_sorted.bam,0.292816162109375,0.9211037158966064,directional,Singletons,tcr,Completed,1235274,1222277,48223,48223,0
RUMINA_8_threads.directional_0_--singletons,SRR1543966_sorted.bam,0.3130340576171875,0.9146449565887451,directional,Singletons,tcr,Completed,1242753,1229055,49093,49093,0
RUMINA_8_threads.directional_0_--singletons,SRR1543971_sorted.bam,0.1784515380859375,0.6869850158691406,directional,Singletons,tcr,Completed,761512,748639,42975,42975,0
RUMINA_8_threads.directional_0_--singletons,SRR1543968_sorted.bam,0.294830322265625,0.8060929775238037,directional,Singletons,tcr,Completed,1145263,1135396,49489,49489,0
RUMINA_8_threads.directional_0_--singletons,SRR1543965_sorted.bam,0.25665283203125,0.8031017780303955,directional,Singletons,tcr,Completed,986833,953523,58461,58461,0
RUMINA_8_threads.directional_0_--singletons,SRR1543967_sorted.bam,0.3483734130859375,1.0357661247253418,directional,Singletons,tcr,Completed,1424049,1410388,61153,61153,0
RUMINA_8_threads.directional_0_None,SRR1543969_sorted.bam,0.3489227294921875,0.9158692359924316,directional,Strict,tcr,Completed,1361764,1349707,19307,19307,0
RUMINA_8_threads.directional_0_None,SRR1543964_sorted.bam,0.3284759521484375,0.8067691326141357,directional,Strict,tcr,Completed,1119301,1106767,22677,22677,0
RUMINA_8_threads.directional_0_None,SRR1543970_sorted.bam,0.290252685546875,0.8068971633911133,directional,Strict,tcr,Completed,1235274,1222277,13465,13465,0
RUMINA_8_threads.directional_0_None,SRR1543966_sorted.bam,0.3128509521484375,0.8065688610076904,directional,Strict,tcr,Completed,1242753,1229055,13005,13005,0
RUMINA_8_threads.directional_0_None,SRR1543971_sorted.bam,0.1739044189453125,0.5654909610748291,directional,Strict,tcr,Completed,761512,748639,14705,14705,0
RUMINA_8_threads.directional_0_None,SRR1543968_sorted.bam,0.2810211181640625,0.8088212013244629,directional,Strict,tcr,Completed,1145263,1135396,16261,16261,0
RUMINA_8_threads.directional_0_None,SRR1543965_sorted.bam,0.258331298828125,0.6855969429016113,directional,Strict,tcr,Completed,986833,953523,19076,19076,0
RUMINA_8_threads.directional_0_None,SRR1543967_sorted.bam,0.3334197998046875,0.9160487651824951,directional,Strict,tcr,Completed,1424049,1410388,18313,18313,0
